Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2024-08-05,208.0597381591797,212.26527065556354,194.866477978878,197.9386040162881,119548600
2024-08-06,206.03152465820312,208.7755724881847,199.90716125146164,204.11269368890086,69660500
2024-08-07,208.60655212402344,212.40445197195865,205.19638100586542,205.703426053809,63516400
2024-08-08,212.07638549804688,212.9612378528938,207.62229843313003,211.87754516998305,47161100
2024-08-09,214.9894561767578,215.52632659839892,210.7441459978426,210.87339904235876,42201600
2024-08-12,216.5222930908203,218.49311650663688,214.60124108809114,215.0690650325273,38028100
2024-08-13,220.24497985839844,220.86210287308924,217.99543949730662,217.99543949730662,44155300
2024-08-14,220.69288635253906,221.99681536538918,218.68223972219693,219.54821978702563,41960600
2024-08-15,223.6790008544922,224.3060872818483,221.72807374055304,223.55956160665437,46414000
2024-08-16,225.00283813476562,225.77922361016536,222.6139468974481,222.88270038911833,44340200
2024-08-19,224.8435821533203,224.94312498661264,222.0067784736323,224.6743714872065,40687800
2024-08-20,225.46067810058594,226.117624269924,224.405591022129,224.7241158999058,30299000
2024-08-21,225.35121154785156,226.92389412945442,224.00747444255492,225.4706659840429,34765500
2024-08-22,223.4898681640625,227.28221598709214,222.86278176595104,226.7347608131935,43695300
2024-08-23,225.78916931152344,227.16278137803022,223.29080225181497,224.61464290366072,38677300
2024-08-26,226.12759399414062,226.22713682494347,222.85284141893553,225.7095414433551,30602200
2024-08-27,226.97364807128906,227.78985670532606,223.84819475275475,224.95305327681544,35934600
2024-08-28,225.4407958984375,228.79517959293358,224.63453544627717,226.86416416696267,38052200
2024-08-29,228.72549438476562,231.84099956412553,227.819721489883,229.03407107214645,51906300
2024-08-30,227.93917846679688,229.3326870197365,226.42621547495946,229.12366833084764,52990800
2024-09-03,221.738037109375,227.9391727978887,220.1454429272487,227.4912604304481,50190600
2024-09-04,219.82693481445312,220.75261936807303,216.47253576183732,220.63318011937469,43840200
2024-09-05,221.34982299804688,224.43545304440553,220.49380636570692,220.60329739500978,36615400
2024-09-06,219.79705810546875,224.1965806221913,218.75191919539128,222.91254804497814,48423000
2024-09-09,219.8866424560547,220.24497537072617,215.7061019102892,219.79706302441255,67180000
2024-09-10,219.09034729003906,220.45399594379384,215.72600018375593,217.905857501112,51591000
2024-09-11,221.6285400390625,222.05654079085224,216.88063262193214,220.43410202901993,44587100
2024-09-12,221.738037109375,222.51442259643306,218.8017058249269,221.46928361366915,37455600
2024-09-13,221.4692840576172,223.00214343080088,220.8820208371711,222.54428285449177,36766600
2024-09-16,215.3179168701172,216.21374159471785,212.92902562434276,215.5368837592455,59357400
2024-09-17,215.7857208251953,215.8952118613641,213.50633585708556,214.75054527350213,45519300
2024-09-18,219.66766357421875,221.67831024616868,216.5322467283196,216.54221012404864,59894900
2024-09-19,227.80975341796875,228.75536468744528,223.58940496515828,223.94773787040657,66781300
2024-09-20,227.1428680419922,232.01021467188832,226.56555305015522,228.90467282845125,318679900
2024-09-23,225.42088317871094,228.38707413181643,224.7639369712135,226.2868480598011,54146000
2024-09-24,226.3167266845703,228.2875654709032,224.68432442569429,227.59079599939528,43556100
2024-09-25,225.3213348388672,226.23707111110926,222.9822303399746,223.88800321688734,42308700
2024-09-26,226.46603393554688,227.4414899021518,224.36580775387156,226.24705185494724,36636700
2024-09-27,226.73477172851562,228.4567685573237,226.24705134037433,227.40168136489095,34026000
2024-09-30,231.92063903808594,231.92063903808594,228.58615167195362,228.97434440874213,54541900
2024-10-01,225.162109375,228.58616112900037,222.70355021092283,228.45677367012016,63285000
2024-10-02,225.7294464111328,226.31670960653594,221.98686997976517,224.84356992020335,32880600
2024-10-03,224.6245880126953,225.75930638603796,222.28548343692833,224.09704443839323,34044200
2024-10-04,225.74935913085938,226.9437971307691,223.09172964492672,226.8442543024003,37245100
2024-10-07,220.6630401611328,224.64451046166124,220.3047072265611,223.4600206171574,39505400
2024-10-08,224.72412109375,224.9331397600325,222.21579078164237,223.2609296773624,31855700
2024-10-09,228.47666931152344,228.68570318762718,223.78849648056692,224.1866374402548,33591100
2024-10-10,227.97898864746094,228.43686442668115,226.11765609380726,226.72483093793394,28183500
2024-10-11,226.49588012695312,228.34726430462075,226.28684626691359,228.23777327090536,31759200
2024-10-14,230.228515625,230.65651637799863,227.54102629778745,227.64055393917852,39882100
2024-10-15,232.76669311523438,236.38983016358188,231.29353829774286,232.527799450427,64751400
2024-10-16,230.70628356933594,231.0447048824563,228.7752681420796,230.52712470524975,34082200
2024-10-17,231.07456970214844,232.76670668063704,229.4521309302649,232.348638945834,32993800
2024-10-18,233.91136169433594,235.0858880500012,232.92594240501305,235.0858880500012,46431500
2024-10-21,235.38450622558594,235.75280253487685,233.36391138062547,233.36391138062547,36254500
2024-10-22,234.76739501953125,235.12572795126604,231.52250221800776,232.80651969699693,38846600
2024-10-23,229.6909942626953,234.05070868615385,226.70489182210235,232.99562158724072,52287000
2024-10-24,229.5019073486328,229.75074924052936,227.35190975750177,228.9146289407981,31109500
2024-10-25,230.33799743652344,232.1396101862481,228.50652487676712,228.6757355296476,38802300
2024-10-28,232.31878662109375,233.6426273223557,231.4727332926884,232.23917058038825,36087100
2024-10-29,232.58753967285156,233.24448591818899,231.24380255804743,232.02018805231754,35417200
2024-10-30,229.03407287597656,232.38845656475567,228.48661770128336,231.5324398883544,47070900
2024-10-31,224.8634796142578,228.76531846185907,224.32597264925337,228.27758291037028,64370100
2024-11-01,221.8773651123047,224.30606415529357,219.2495956140762,219.94634980146594,65276700
2024-11-04,220.98153686523438,221.75792231303782,218.69220372782075,219.96627293386246,44944500
2024-11-05,222.4148712158203,222.91255498009295,220.11557465497725,220.7725208689619,28111300
2024-11-06,221.68824768066406,225.02273483375984,220.16533664224426,221.57875664968802,54561100
2024-11-07,226.42620849609375,226.82436463330757,223.52970043689453,223.5894200604507,42137700
2024-11-08,226.15716552734375,227.8511489598711,225.60910803907555,226.366414165256,38328800
2024-11-11,223.4368133544922,224.90161465065876,220.7164746065314,224.20409384410638,42005600
2024-11-12,223.4368133544922,224.79200315214243,222.5698957238352,223.75568869738083,40398300
2024-11-13,224.3236541748047,225.84824072641777,221.97200184604,223.2175800878685,48566200
2024-11-14,227.41270446777344,228.06039910056816,224.20409355692922,224.22402706703753,44923900
2024-11-15,224.2041015625,226.11730807125568,223.47668806811174,225.59914322363005,47923700
2024-11-18,227.21340942382812,228.92732633570628,224.3734848929754,224.45320372664565,44633700
2024-11-19,227.4724884033203,229.34584301691135,225.8582238051146,226.17708394083317,36211800
2024-11-20,228.18994140625,229.11664435033194,225.0909420304879,227.25326410482543,35169600
2024-11-21,227.71165466308594,229.3458528412815,224.91159698015457,228.07038183414417,42108300
2024-11-22,229.05686950683594,229.90386885981255,227.2532745036032,227.2532745036032,38168300
2024-11-25,232.04624938964844,232.42491005721112,228.92733167542056,230.64124862727573,90152800
2024-11-26,234.228515625,234.73672132395913,232.50463944229026,232.50463944229026,45986200
2024-11-27,234.0989532470703,234.85627456038557,232.98291999142185,233.6405889619916,33498400
2024-11-29,236.490478515625,236.96877632211965,233.14236346053607,233.97938842310504,28481400
2024-12-02,238.74246215820312,239.93821419453454,236.32106542499292,236.43067691527065,48137100
2024-12-03,241.79165649414062,241.90126799408412,238.05492154808562,238.96170621081686,38861000
2024-12-04,242.150390625,243.2465056559754,240.3966217802532,242.01088645785893,44383900
2024-12-05,242.18026733398438,243.6749612569442,241.27349790971317,243.12691898237586,40033900
2024-12-06,241.98097229003906,243.7646488451358,241.2236661935451,242.0507319698173,36870600
2024-12-09,245.8771514892578,246.36542364679892,240.89483838917155,240.97455722335047,44649200
2024-12-10,246.8935546875,247.33200068563022,244.47214254503118,246.0166626912396,36914800
2024-12-11,245.6180877685547,249.91283942191654,245.38889040813984,247.08288910248365,45205800
2024-12-12,247.08287048339844,247.8601100871407,244.81092178998352,246.0166482138882,32777500
2024-12-13,247.2522735595703,248.40815863747187,245.36895982515324,246.9433725816478,33155300
2024-12-16,250.1519775390625,250.490786396497,246.7739697560149,247.1127786134494,51694800
2024-12-17,252.58334350585938,252.93211150871377,248.89643481128522,249.1953766416157,51356400
2024-12-18,247.1725616455078,253.38051965426092,246.86366065893745,251.26802371656945,56774100
2024-12-19,248.90640258789062,251.1085917693189,246.21595643132494,246.6245097734382,60882300
2024-12-20,253.58978271484375,254.09797318748596,244.82090844231297,247.1625865233097,147495300
2024-12-23,254.3670196533203,254.7456651132031,252.55345036958022,253.8687883386418,40858800
2024-12-24,257.28668212890625,257.2966260773909,254.386956808638,254.58626151312842,23234700
2024-12-26,258.1037292480469,259.1799258751944,256.7186620602343,257.27667867815336,27237100
2024-12-27,254.6858673095703,257.78488174803636,252.16481819720389,256.91793375888693,42355300
2024-12-30,251.30787658691406,252.60328106925755,249.86300878941353,251.33776924994547,35557500
2024-12-31,249.5341796875,252.38406352835983,248.54767617168994,251.5470385357527,39480700
